15:44:14	1	-0.23100000	0.08400000	0.00000000	0.03045025	0.23522950	0.44412510		null	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000		null	0.72631840	0.79907230	0.56710150	0.00000000	0.00000000	0.00000000	-0.12627280	0.76151340	1.16221500	0.51857610	0.73700670	1.13290700	-0.60700080	0.73061660	-0.20000020	-0.55805700	0.74698580	0.28803320	-0.58488550	0.84479880	0.52047110	-0.56136820	0.84475080	0.63501240	-0.57385680	0.84481320	0.74553430	-0.57218750	0.84487220	0.84909190
15:44:14	2	-0.01582110	0.58546830	0.84568060	349.05750000	352.46490000	0.95629840		null	0.15460310	0.58252800	0.85961270	348.99670000	351.74800000	1.75901000		null	-0.19777790	0.88204250	-1.38558500	296.77580000	108.08280000	230.52630000	-0.12627280	0.76151320	1.16221500	0.51857610	0.73700640	1.13290700	-0.60700080	0.73061650	-0.20000020	-0.55805700	0.74698560	0.28803320	-0.58488360	0.84479150	0.52058710	-0.56141480	0.84484770	0.63367990	-0.57385560	0.84480870	0.74559380	-0.57219690	0.84486750	0.84925350
15:44:14	3	-0.01539481	0.58589090	0.84585310	349.06190000	352.47690000	0.95863850		null	0.15587810	0.58393240	0.86003200	349.00650000	351.74500000	1.78962300		null	-0.19567790	0.88203360	-1.38417700	296.70730000	108.56440000	230.20620000	-0.12627280	0.76151320	1.16221500	0.51857610	0.73700640	1.13290700	-0.60700080	0.73061650	-0.20000020	-0.55805700	0.74698560	0.28803320	-0.58488330	0.84479060	0.52060190	-0.56141210	0.84483470	0.63383430	-0.57385550	0.84480840	0.74559640	-0.57219330	0.84486930	0.84919350
15:44:14	4	-0.01535749	0.58589400	0.84585930	349.06140000	352.47350000	0.95520270		null	0.15526710	0.58333270	0.85986480	348.99080000	351.75680000	1.76290700		null	-0.19458990	0.88207210	-1.38313700	296.67190000	108.78110000	230.10910000	-0.12627280	0.76151310	1.16221500	0.51857610	0.73700640	1.13290700	-0.60700080	0.73061650	-0.20000020	-0.55805700	0.74698550	0.28803320	-0.58488330	0.84479020	0.52060950	-0.56140890	0.84482160	0.63398750	-0.57385550	0.84480830	0.74559690	-0.57218930	0.84487070	0.84913000
15:44:14	5	-0.01459575	0.58706020	0.84623990	349.04370000	352.46540000	0.95674820		null	0.15519600	0.58333530	0.85992870	349.00940000	351.74000000	1.77814200		null	-0.19334280	0.88226180	-1.38192300	296.62310000	108.92520000	230.04550000	-0.12627290	0.76151320	1.16221500	0.51857600	0.73700640	1.13290700	-0.60700070	0.73061650	-0.20000020	-0.55805700	0.74698550	0.28803330	-0.58488300	0.84479080	0.52061530	-0.56140610	0.84480910	0.63412600	-0.57385550	0.84480840	0.74559550	-0.57218530	0.84487250	0.84906620
15:44:14	6	-0.01459575	0.58706020	0.84623990	349.04370000	352.46540000	0.95674820		null	0.15519600	0.58333530	0.85992870	349.00940000	351.74000000	1.77814200		null	-0.19334280	0.88226180	-1.38192300	296.62310000	108.92520000	230.04550000	-0.12627290	0.76151320	1.16221500	0.51857600	0.73700640	1.13290700	-0.60700070	0.73061650	-0.20000020	-0.55805700	0.74698550	0.28803330	-0.58488300	0.84479080	0.52061530	-0.56140610	0.84480910	0.63412600	-0.57385550	0.84480840	0.74559550	-0.57218530	0.84487250	0.84906620
15:44:14	7	-0.01454890	0.58710870	0.84627100	349.03890000	352.47180000	0.95171680		null	0.15592840	0.58408380	0.86009410	349.00830000	351.73900000	1.77346100		null	-0.19214830	0.88229260	-1.38070500	296.57770000	109.16560000	229.89520000	-0.12627170	0.76151300	1.16221500	0.51857660	0.73700660	1.13290800	-0.60700060	0.73061650	-0.20000020	-0.55805680	0.74698550	0.28803320	-0.58488270	0.84479120	0.52060960	-0.56140340	0.84479870	0.63424580	-0.57385530	0.84480870	0.74559210	-0.57218130	0.84487430	0.84900180
15:44:14	8	-0.01376820	0.58799930	0.84657610	349.02640000	352.46390000	0.95504220		null	0.15608750	0.58405700	0.86018000	349.00750000	351.73790000	1.77322300		null	-0.19077500	0.88250230	-1.37931900	296.53450000	109.34460000	229.75900000	-0.12627240	0.76151310	1.16221600	0.51857620	0.73700650	1.13290800	-0.60700060	0.73061650	-0.20000020	-0.55805690	0.74698550	0.28803330	-0.58488300	0.84479170	0.52059850	-0.56140150	0.84479010	0.63433770	-0.57385560	0.84480890	0.74558750	-0.57217740	0.84487590	0.84893890
15:44:14	9	-0.01370370	0.58806340	0.84660350	349.02400000	352.46620000	0.95713070		null	0.15663680	0.58462170	0.86034600	349.00520000	351.74560000	1.77568200		null	-0.18948480	0.88256200	-1.37795400	296.44260000	109.46840000	229.62720000	-0.12627160	0.76151290	1.16221600	0.51857660	0.73700650	1.13290800	-0.60700060	0.73061650	-0.20000020	-0.55805680	0.74698550	0.28803330	-0.58488300	0.84479260	0.52058280	-0.56140000	0.84478470	0.63440050	-0.57385550	0.84480940	0.74558180	-0.57217380	0.84487750	0.84887930
15:44:14	10	-0.01507914	0.58655820	0.84610540	349.02220000	352.46310000	0.95711390		null	0.15654730	0.58490000	0.86047790	349.02110000	351.73100000	1.79239800		null	-0.18810930	0.88269630	-1.37631100	296.36010000	109.51940000	229.53760000	-0.12627250	0.76151310	1.16221600	0.51857610	0.73700640	1.13290700	-0.60700060	0.73061650	-0.20000020	-0.55805690	0.74698540	0.28803330	-0.58488380	0.84479340	0.52056470	-0.56139950	0.84478180	0.63443060	-0.57385590	0.84480980	0.74557540	-0.57217010	0.84487890	0.84882360
